household_id,adult_id,job_cat,pro_contacts,company_id
425,1035,,0,
426,1036,,0,
426,1037,,0,
427,1038,Transportation,901,5.0
427,1039,Services_other,742,15.0
428,1040,,0,
428,1041,,0,
428,1042,Indus_other,42,14.0
429,1043,Indus_other,51,14.0
429,1044,,0,
430,1045,Transportation,1367,17.0
430,1046,Agriculture_fishing,2,26.0
430,1047,,0,
430,1048,Services_other,1037,212.0
431,1049,Services_other,1442,1.0
431,1050,Services_other,990,78.0
432,1051,Services_other,363,107.0
432,1052,Administration_schools,23,70.0
433,1053,Health,23,1.0
433,1054,Indus_other,61,21.0
434,1055,,0,
434,1056,Administration_schools,89,62.0
435,1057,Administration_schools,59,39.0
435,1058,,0,
435,1059,,0,
436,1060,Indus_other,60,3.0
436,1061,Agriculture_fishing,1,59.0
437,1062,,0,
437,1063,Hotel_Restaurant,124,28.0
437,1064,Health,156,4.0
438,1065,Services_other,1250,0.0
438,1066,,0,
439,1067,,0,
439,1068,Administration_schools,46,37.0
439,1069,,0,
439,1070,Administration_schools,33,5.0
440,1071,,0,
440,1072,Administration_schools,56,79.0
441,1073,,0,
441,1074,,0,
442,1075,,0,
442,1076,,0,
443,1077,Health,82,6.0
443,1078,,0,
443,1079,,0,
443,1080,Shops_other,9,122.0
444,1081,,0,
444,1082,Services_other,632,194.0
444,1083,Services_other,956,136.0
445,1084,Shops_other,1,114.0
445,1085,,0,
445,1086,Hotel_Restaurant,62,40.0
446,1087,Services_other,313,193.0
446,1088,Construction,3,83.0
446,1089,,0,
447,1090,Indus_other,51,15.0
447,1091,Indus_food,30,4.0
447,1092,Indus_other,58,32.0
447,1093,Health,42,1.0
447,1094,Services_other,993,197.0
447,1095,Administration_schools,122,34.0
448,1096,,0,
448,1097,Administration_schools,31,4.0
448,1098,Shops_other,7,11.0
448,1099,Indus_other,72,13.0
448,1100,,0,
448,1101,Construction,1,72.0
449,1102,Administration_schools,150,56.0
449,1103,Administration_schools,55,63.0
450,1104,Services_other,1016,241.0
450,1105,Construction,2,34.0
451,1106,Shops_other,5,58.0
451,1107,Administration_schools,88,48.0
452,1108,,0,
452,1109,,0,
453,1110,Indus_other,20,20.0
453,1111,Construction,1,34.0
453,1112,,0,
454,1113,Administration_schools,49,49.0
454,1114,Administration_schools,81,13.0
454,1115,Services_other,639,47.0
454,1116,Health,275,4.0
454,1117,,0,
454,1118,Services_other,956,151.0
455,1119,Shops_other,5,107.0
455,1120,Transportation,1112,17.0
456,1121,,0,
456,1122,,0,
456,1123,Transportation,311,19.0
457,1124,Transportation,451,17.0
457,1125,Services_other,1128,57.0
458,1126,,0,
458,1127,,0,
458,1128,Administration_schools,121,23.0
458,1129,Administration_schools,147,14.0
459,1130,Services_other,870,241.0
459,1131,Services_other,356,149.0
459,1132,Administration_schools,77,31.0
460,1133,Administration_schools,78,51.0
460,1134,Services_other,1027,240.0
461,1135,,0,
461,1136,,0,
462,1137,Hotel_Restaurant,94,16.0
462,1138,Health,292,3.0
463,1139,Transportation,709,14.0
463,1140,,0,
463,1141,,0,
464,1142,Services_other,839,241.0
464,1143,Transportation,1219,2.0
465,1144,Transportation,1077,2.0
465,1145,Administration_schools,43,7.0
466,1146,,0,
466,1147,Shops_other,1,39.0
467,1148,,0,
467,1149,Shops_other,6,109.0
467,1150,Hotel_Restaurant,103,8.0
467,1151,,0,
467,1152,Services_other,1040,220.0
467,1153,Services_other,458,200.0
468,1154,Construction,2,55.0
468,1155,Services_other,572,209.0
469,1156,,0,
469,1157,,0,
470,1158,Services_other,1050,237.0
470,1159,Agriculture_fishing,2,52.0
470,1160,,0,
471,1161,,0,
471,1162,,0,
472,1163,,0,
472,1164,Health,41,6.0
473,1165,Hotel_Restaurant,21,31.0
473,1166,Administration_schools,134,36.0
474,1167,Administration_schools,32,1.0
474,1168,Indus_other,33,0.0
475,1169,Services_other,1444,147.0
475,1170,,0,
475,1171,,0,
475,1172,Administration_schools,119,62.0
475,1173,,0,
476,1174,,0,
476,1175,Administration_schools,36,27.0
477,1176,Administration_schools,15,44.0
477,1177,Services_other,939,214.0
477,1178,Shops_other,8,81.0
477,1179,Services_other,761,152.0
478,1180,Administration_schools,69,36.0
478,1181,,0,
479,1182,,0,
479,1183,,0,
479,1184,Services_other,950,142.0
480,1185,Construction,3,64.0
480,1186,Health,20,2.0
480,1187,,0,
481,1188,Services_other,1335,100.0
481,1189,Services_other,315,52.0
481,1190,,0,
482,1191,,0,
482,1192,Administration_schools,59,18.0
483,1193,Services_other,688,199.0
483,1194,,0,
484,1195,Transportation,965,5.0
484,1196,,0,
485,1197,Administration_schools,148,41.0
485,1198,,0,
486,1199,,0,
486,1200,,0,
487,1201,Services_other,660,81.0
487,1202,Construction,2,57.0
487,1203,Administration_schools,39,58.0
488,1204,Health,183,8.0
488,1205,,0,
489,1206,,0,
489,1207,,0,
490,1208,Services_other,275,221.0
490,1209,,0,
491,1210,Services_other,1339,183.0
491,1211,Services_other,1123,207.0
492,1212,,0,
492,1213,Construction,0,36.0
493,1214,Agriculture_fishing,0,53.0
493,1215,,0,
494,1216,Administration_schools,65,54.0
494,1217,Construction,2,8.0
495,1218,Administration_schools,119,49.0
495,1219,Administration_schools,69,41.0
496,1220,Services_other,1221,181.0
496,1221,Administration_schools,23,79.0
496,1222,Services_other,1132,194.0
497,1223,Services_other,1056,33.0
497,1224,Transportation,203,13.0
498,1225,Administration_schools,104,74.0
498,1226,Services_other,950,69.0
499,1227,,0,
499,1228,Indus_other,55,34.0
500,1229,,0,
500,1230,,0,
500,1231,Construction,2,58.0
501,1232,Health,197,8.0
501,1233,Services_other,962,195.0
501,1234,Construction,2,84.0
502,1235,Health,242,0.0
502,1236,,0,
503,1237,Shops_other,2,38.0
503,1238,Services_other,483,182.0
504,1239,,0,
504,1240,Hotel_Restaurant,4,16.0
505,1241,Administration_schools,148,22.0
505,1242,Transportation,708,16.0
505,1243,,0,
506,1244,Services_other,295,18.0
506,1245,Shops_other,9,101.0
507,1246,Services_other,1420,33.0
507,1247,Administration_schools,13,37.0
508,1248,Construction,1,32.0
508,1249,,0,
508,1250,Administration_schools,46,69.0
509,1251,,0,
509,1252,,0,
509,1253,Services_other,1485,234.0
510,1254,,0,
510,1255,,0,
510,1256,,0,
511,1257,,0,
511,1258,Agriculture_fishing,1,3.0
512,1259,,0,
512,1260,,0,
512,1261,Indus_other,45,13.0
513,1262,Services_other,881,83.0
513,1263,,0,
514,1264,Shops_other,8,25.0
514,1265,Agriculture_fishing,3,45.0
515,1266,,0,
515,1267,Shops_other,4,50.0
516,1268,,0,
516,1269,Shops_other,4,76.0
517,1270,Shops_other,11,41.0
517,1271,,0,
518,1272,,0,
518,1273,Transportation,567,10.0
519,1274,Services_other,532,190.0
519,1275,,0,
520,1276,Administration_schools,112,47.0
520,1277,Transportation,368,20.0
521,1278,,0,
521,1279,,0,
522,1280,Services_other,309,33.0
522,1281,Transportation,94,17.0
523,1282,Indus_other,56,8.0
523,1283,Administration_schools,31,60.0
524,1284,Transportation,63,15.0
524,1285,Health,110,5.0
524,1286,,0,
524,1287,Administration_schools,116,42.0
524,1288,Construction,2,35.0
525,1289,,0,
525,1290,Administration_schools,33,4.0
526,1291,Services_other,493,126.0
526,1292,,0,
527,1293,Services_other,83,103.0
527,1294,,0,
527,1295,,0,
527,1296,Indus_other,58,34.0
528,1297,,0,
528,1298,Administration_schools,12,56.0
529,1299,,0,
529,1300,Construction,2,20.0
530,1301,Administration_schools,140,8.0
530,1302,Indus_other,20,10.0
531,1303,Shops_other,2,110.0
531,1304,Indus_other,71,22.0
532,1305,,0,
532,1306,,0,
532,1307,Shops_other,8,41.0
533,1308,,0,
533,1309,,0,
534,1310,,0,
534,1311,Shops_other,8,45.0
534,1312,Indus_other,46,35.0
535,1313,,0,
535,1314,Indus_other,74,28.0
535,1315,Shops_other,7,115.0
535,1316,Services_other,1354,162.0
535,1317,,0,
535,1318,Indus_other,27,33.0
536,1319,Hotel_Restaurant,6,43.0
536,1320,,0,
537,1321,Administration_schools,146,17.0
537,1322,Services_other,611,218.0
537,1323,Health,212,1.0
537,1324,,0,
538,1325,Construction,2,75.0
538,1326,Services_other,1132,182.0
539,1327,Shops_other,14,120.0
539,1328,Indus_other,19,31.0
539,1329,,0,
540,1330,Administration_schools,110,12.0
540,1331,Indus_other,54,22.0
541,1332,,0,
541,1333,Services_other,117,64.0
542,1334,,0,
542,1335,Administration_schools,31,43.0
543,1336,Services_other,884,62.0
543,1337,,0,
544,1338,,0,
544,1339,Services_other,1140,189.0
544,1340,Construction,1,15.0
545,1341,,0,
545,1342,Transportation,288,15.0
546,1343,Administration_schools,72,66.0
546,1344,Administration_schools,140,57.0
546,1345,Administration_schools,40,37.0
546,1346,Services_other,1243,228.0
546,1347,Hotel_Restaurant,83,2.0
546,1348,Shops_other,5,84.0
547,1349,Health,285,2.0
547,1350,,0,
548,1351,Services_other,590,120.0
548,1352,,0,
548,1353,,0,
549,1354,Indus_other,73,34.0
549,1355,,0,
550,1356,Hotel_Restaurant,71,27.0
550,1357,Administration_schools,73,61.0
550,1358,Administration_schools,108,73.0
550,1359,,0,
551,1360,Services_other,1014,193.0
551,1361,Construction,3,34.0
552,1362,,0,
552,1363,,0,
552,1364,,0,
552,1365,Health,253,5.0
553,1366,Administration_schools,122,50.0
553,1367,Services_other,954,76.0
554,1368,,0,
554,1369,,0,
555,1370,Services_other,260,105.0
555,1371,,0,
556,1372,Indus_other,68,13.0
556,1373,Health,108,4.0
557,1374,Shops_other,8,22.0
557,1375,Administration_schools,124,13.0
558,1376,Administration_schools,59,65.0
558,1377,Administration_schools,143,51.0
558,1378,Construction,2,19.0
559,1379,,0,
559,1380,Construction,3,22.0
559,1381,Construction,2,31.0
560,1382,Administration_schools,28,81.0
560,1383,,0,
561,1384,Shops_other,7,14.0
561,1385,Shops_other,7,37.0
562,1386,Indus_other,50,10.0
562,1387,,0,
563,1388,,0,
563,1389,Agriculture_fishing,0,60.0
564,1390,Administration_schools,34,55.0
564,1391,Shops_other,1,13.0
564,1392,Health,13,0.0
564,1393,,0,
565,1394,Shops_other,14,82.0
565,1395,,0,
566,1396,Administration_schools,44,65.0
566,1397,Indus_other,27,3.0
567,1398,,0,
567,1399,Hotel_Restaurant,149,14.0
567,1400,Shops_other,14,85.0
568,1401,Construction,0,39.0
568,1402,Administration_schools,119,11.0
569,1403,,0,
569,1404,Administration_schools,103,72.0
569,1405,,0,
569,1406,,0,
570,1407,Administration_schools,66,73.0
570,1408,,0,
571,1409,Indus_other,36,4.0
571,1410,,0,
572,1411,Services_other,544,153.0
572,1412,Shops_market_food,1,3.0
573,1413,,0,
573,1414,Administration_schools,86,41.0
574,1415,,0,
574,1416,Administration_schools,96,10.0
575,1417,Administration_schools,92,45.0
575,1418,Administration_schools,29,40.0
575,1419,Construction,2,45.0
576,1420,Indus_other,53,20.0
576,1421,Shops_other,8,77.0
576,1422,Health,90,5.0
576,1423,,0,
576,1424,Hotel_Restaurant,100,12.0
576,1425,,0,
577,1426,Indus_food,31,4.0
577,1427,Services_other,1432,30.0
578,1428,,0,
578,1429,Health,151,3.0
578,1430,Construction,1,40.0
579,1431,Health,146,5.0
579,1432,Shops_other,7,5.0
580,1433,Administration_schools,117,47.0
580,1434,Shops_other,14,78.0
581,1435,Administration_schools,114,22.0
581,1436,Hotel_Restaurant,109,9.0
581,1437,Indus_other,60,9.0
582,1438,Administration_schools,94,26.0
582,1439,,0,
583,1440,Health,257,5.0
583,1441,Services_other,730,120.0
584,1442,Construction,2,34.0
584,1443,Construction,3,69.0
584,1444,Administration_schools,62,36.0
585,1445,,0,
585,1446,Health,48,3.0
586,1447,Indus_other,23,28.0
586,1448,,0,
586,1449,Services_other,1062,155.0
587,1450,,0,
587,1451,,0,
587,1452,Services_other,1258,68.0
588,1453,,0,
588,1454,,0,
589,1455,Health,230,7.0
589,1456,,0,
590,1457,Administration_schools,92,75.0
590,1458,Indus_other,29,30.0
591,1459,Construction,1,79.0
591,1460,,0,
591,1461,,0,
592,1462,Services_other,153,23.0
592,1463,Shops_other,10,10.0
593,1464,Administration_schools,98,53.0
593,1465,Indus_other,38,10.0
594,1466,Services_other,385,201.0
594,1467,,0,
595,1468,Indus_other,64,28.0
595,1469,,0,
596,1470,Administration_schools,42,30.0
596,1471,Services_other,1252,51.0
596,1472,Health,228,6.0
597,1473,,0,
597,1474,Administration_schools,8,31.0
598,1475,,0,
598,1476,Indus_other,52,12.0
598,1477,Construction,2,9.0
599,1478,Health,240,3.0
599,1479,Construction,2,68.0
599,1480,,0,
599,1481,Services_other,1125,185.0
599,1482,Health,52,8.0
600,1483,Health,29,3.0
600,1484,Shops_other,10,40.0
601,1485,,0,
601,1486,Administration_schools,143,73.0
602,1487,Health,208,6.0
602,1488,,0,
603,1489,Indus_other,69,12.0
603,1490,Services_other,265,14.0
603,1491,Indus_other,62,35.0
604,1492,Administration_schools,38,37.0
604,1493,,0,
605,1494,Administration_schools,66,7.0
605,1495,Administration_schools,137,13.0
606,1496,,0,
606,1497,,0,
607,1498,Administration_schools,147,66.0
607,1499,Administration_schools,147,76.0
608,1500,Administration_schools,94,11.0
608,1501,,0,
608,1502,Administration_schools,90,67.0
609,1503,Shops_other,7,107.0
609,1504,Shops_other,8,42.0
610,1505,,0,
610,1506,,0,
610,1507,Health,22,2.0
610,1508,,0,
610,1509,Hotel_Restaurant,123,15.0
611,1510,,0,
611,1511,Transportation,1102,12.0
612,1512,Administration_schools,43,29.0
612,1513,Services_other,8,100.0
613,1514,Administration_schools,19,46.0
613,1515,,0,
614,1516,Services_other,127,17.0
614,1517,Services_other,305,30.0
615,1518,,0,
615,1519,,0,
615,1520,Administration_schools,134,4.0
615,1521,Administration_schools,124,22.0
615,1522,Services_other,1382,163.0
615,1523,Transportation,641,15.0
615,1524,Administration_schools,73,29.0
616,1525,,0,
616,1526,Shops_other,5,69.0
616,1527,Administration_schools,89,17.0
617,1528,Administration_schools,104,60.0
617,1529,Administration_schools,18,34.0
618,1530,Shops_other,2,78.0
618,1531,,0,
619,1532,,0,
619,1533,Administration_schools,39,58.0
620,1534,,0,
620,1535,Services_other,70,25.0
620,1536,Construction,2,51.0
621,1537,,0,
621,1538,Services_other,1337,26.0
621,1539,,0,
622,1540,Hotel_Restaurant,73,26.0
622,1541,Construction,1,9.0
623,1542,Shops_other,10,79.0
623,1543,Services_other,494,9.0
624,1544,,0,
624,1545,Indus_other,73,4.0
625,1546,Administration_schools,36,2.0
625,1547,Health,56,3.0
626,1548,Indus_other,56,5.0
626,1549,Health,133,3.0
627,1550,Health,103,7.0
627,1551,,0,
628,1552,Services_other,958,177.0
628,1553,,0,
629,1554,,0,
629,1555,Indus_other,49,17.0
630,1556,,0,
630,1557,Administration_schools,92,58.0
631,1558,,0,
631,1559,Indus_other,30,21.0
631,1560,Services_other,1048,110.0
632,1561,Health,136,5.0
632,1562,Indus_other,37,26.0
633,1563,Services_other,751,168.0
633,1564,,0,
633,1565,Health,15,1.0
634,1566,,0,
634,1567,Indus_food,56,4.0
635,1568,Administration_schools,129,50.0
635,1569,,0,
635,1570,Construction,1,22.0
636,1571,Construction,2,11.0
636,1572,,0,
636,1573,Indus_other,19,23.0
636,1574,,0,
637,1575,Administration_schools,106,46.0
637,1576,,0,
638,1577,Services_other,886,55.0
638,1578,Services_other,1321,129.0
638,1579,Administration_schools,113,33.0
639,1580,,0,
639,1581,Construction,2,39.0
640,1582,Transportation,916,4.0
640,1583,,0,
640,1584,Shops_other,13,70.0
641,1585,Construction,2,2.0
641,1586,,0,
642,1587,,0,
642,1588,Administration_schools,46,7.0
642,1589,Agriculture_fishing,3,19.0
643,1590,Administration_schools,35,78.0
643,1591,,0,
644,1592,Shops_other,6,86.0
644,1593,Transportation,421,18.0
645,1594,Services_other,646,212.0
645,1595,Hotel_Restaurant,53,41.0
646,1596,Transportation,226,2.0
646,1597,Health,161,4.0
647,1598,,0,
647,1599,Construction,1,23.0
647,1600,Services_other,1099,110.0
648,1601,Shops_other,1,111.0
648,1602,Administration_schools,120,42.0
648,1603,Services_other,688,133.0
649,1604,,0,
649,1605,Administration_schools,103,79.0
650,1606,,0,
650,1607,Administration_schools,136,3.0
651,1608,Services_other,70,179.0
651,1609,,0,
652,1610,Administration_schools,125,69.0
652,1611,Hotel_Restaurant,145,37.0
652,1612,Indus_food,56,7.0
653,1613,Indus_other,44,7.0
653,1614,,0,
654,1615,Health,111,7.0
654,1616,Indus_other,15,34.0
655,1617,,0,
655,1618,Health,49,6.0
656,1619,Administration_schools,105,19.0
656,1620,Administration_schools,104,60.0
656,1621,,0,
657,1622,Agriculture_fishing,1,65.0
657,1623,,0,
657,1624,,0,
658,1625,Administration_schools,60,25.0
658,1626,,0,
659,1627,,0,
659,1628,Administration_schools,85,7.0
660,1629,,0,
660,1630,,0,
661,1631,Health,231,0.0
661,1632,,0,
662,1633,Administration_schools,49,70.0
662,1634,Administration_schools,55,23.0
662,1635,,0,
663,1636,Indus_other,16,15.0
663,1637,,0,
664,1638,,0,
664,1639,Indus_other,43,16.0
665,1640,Administration_schools,126,5.0
665,1641,Agriculture_fishing,0,5.0
666,1642,,0,
666,1643,Services_other,536,149.0
666,1644,Services_other,1458,190.0
667,1645,,0,
667,1646,Shops_market_food,1,15.0
668,1647,Transportation,1317,20.0
668,1648,Health,143,0.0
669,1649,Shops_other,10,52.0
669,1650,Services_other,985,44.0
669,1651,Shops_market_food,1,7.0
670,1652,Administration_schools,112,26.0
670,1653,,0,
671,1654,Services_other,1184,28.0
671,1655,Administration_schools,19,68.0
672,1656,Indus_other,58,13.0
672,1657,Administration_schools,14,33.0
673,1658,,0,
673,1659,Services_other,827,170.0
673,1660,Shops_other,6,43.0
674,1661,Indus_other,30,20.0
674,1662,Administration_schools,82,17.0
674,1663,,0,
675,1664,Agriculture_fishing,2,45.0
675,1665,,0,
676,1666,,0,
676,1667,,0,
677,1668,Indus_other,47,18.0
677,1669,Health,64,1.0
678,1670,Transportation,1233,10.0
678,1671,Services_other,176,42.0
678,1672,,0,
678,1673,,0,
679,1674,Administration_schools,49,52.0
679,1675,Administration_schools,32,60.0
680,1676,Administration_schools,79,30.0
680,1677,,0,
681,1678,Shops_other,11,56.0
681,1679,Services_other,1345,50.0
682,1680,Shops_other,0,66.0
682,1681,,0,
683,1682,,0,
683,1683,Administration_schools,135,1.0
684,1684,Administration_schools,6,22.0
684,1685,,0,
685,1686,Indus_other,42,6.0
685,1687,Administration_schools,121,21.0
686,1688,,0,
686,1689,Transportation,595,20.0
687,1690,Agriculture_fishing,2,71.0
687,1691,Shops_other,13,73.0
687,1692,Shops_other,10,74.0
687,1693,Services_other,151,142.0
687,1694,Shops_other,11,117.0
687,1695,,0,
688,1696,Shops_other,12,54.0
688,1697,Administration_schools,95,49.0
689,1698,,0,
689,1699,Administration_schools,75,26.0
690,1700,Services_other,1404,189.0
690,1701,Indus_other,31,25.0
691,1702,,0,
691,1703,,0,
692,1704,Services_other,806,65.0
692,1705,,0,
693,1706,Services_other,699,37.0
693,1707,,0,
693,1708,,0,
694,1709,Services_other,153,109.0
694,1710,,0,
695,1711,Administration_schools,46,20.0
695,1712,,0,
695,1713,,0,
695,1714,Services_other,1256,247.0
696,1715,Construction,1,63.0
696,1716,Transportation,469,0.0
696,1717,Indus_other,30,25.0
697,1718,,0,
697,1719,Shops_other,13,83.0
698,1720,Services_other,1364,141.0
698,1721,Indus_food,65,0.0
699,1722,Health,280,7.0
699,1723,Shops_other,6,84.0
700,1724,Hotel_Restaurant,18,43.0
700,1725,Services_other,760,123.0
701,1726,Services_other,635,120.0
701,1727,Construction,2,19.0
701,1728,Indus_other,63,31.0
701,1729,Hotel_Restaurant,124,33.0
702,1730,Services_other,393,28.0
702,1731,Health,292,3.0
703,1732,Construction,2,10.0
703,1733,,0,
703,1734,Administration_schools,66,51.0
703,1735,Services_other,1097,184.0
704,1736,,0,
704,1737,,0,
705,1738,Health,188,5.0
705,1739,Construction,3,70.0
705,1740,Indus_other,30,36.0
706,1741,Health,144,4.0
706,1742,,0,
706,1743,,0,
707,1744,Administration_schools,8,47.0
707,1745,,0,
707,1746,Services_other,421,142.0
707,1747,Services_other,980,37.0
708,1748,Shops_other,7,90.0
708,1749,Shops_other,4,114.0
709,1750,,0,
709,1751,Health,196,7.0
710,1752,Shops_other,7,47.0
710,1753,Services_other,690,226.0
711,1754,Indus_other,64,27.0
711,1755,Transportation,648,11.0
712,1756,Services_other,550,88.0
712,1757,,0,
713,1758,,0,
713,1759,Indus_other,30,1.0
